transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month
1494,67,3219,26/04/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,April
1498,53,2358,27/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39880,$509.97,December
1499,45,1942,27/07/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258,$745.94,July
1500,12,3371,18/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",August
1501,52,2457,15/01/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,42696,$957.02,January
1502,71,1063,24/04/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553,$737.17,April
1504,84,2382,10/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626,$75.48,May
1505,97,337,18/01/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,42560,$75.14,January
1506,77,3438,12/03/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,36833,$445.21,March
1508,82,3290,11/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,36334,$709.34,August
1509,79,2065,30/04/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42226,$737.57,April
1511,34,1205,16/01/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698,$309.81,January
1513,7,1326,24/01/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,40649,$745.94,January
1515,38,3228,28/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,April
1517,49,339,02/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,35707,$133.38,November
1518,39,2550,03/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,34071,"$1,230.27",December
1519,89,1028,10/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40618,"$1,230.27",July
1520,0,453,05/06/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710,$90.10,June
1521,0,2114,08/07/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339,$75.48,July
1523,90,2933,26/09/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37874,$72.60,September
1525,62,909,12/04/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,34244,$409.86,April
1526,75,286,28/07/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,33429,"$1,010.02",July
1527,54,559,24/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,40410,"$1,028.76",December
1528,87,3017,15/04/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,April
1531,55,3340,08/09/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",September
1532,28,3204,17/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",40303,$133.78,November
1533,87,3319,26/06/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,June
1534,35,3004,30/04/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618,$903.11,April
1535,35,1458,26/02/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527,$903.11,February
1536,0,1290,16/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,38002,$41.13,November
1538,51,93,12/10/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",40672,$802.26,October
1539,2,109,02/10/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,October
1541,58,977,19/11/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220,$450.77,November
1542,72,2797,16/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38193,$90.10,October
1544,79,2355,12/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,35667,$737.57,May
1545,23,578,12/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482,$817.36,March
1546,70,1134,01/05/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105,$198.29,May
1548,75,2375,15/03/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859,"$1,010.02",March
1549,0,240,14/09/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,33259,$45.96,September
1551,19,124,17/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784,$114.93,April
1552,30,1328,14/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,40618,$299.27,December
1553,62,842,23/10/2017,,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,October
1555,43,748,14/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873,$737.57,November
1556,73,2776,30/10/2017,,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",October
1557,10,1213,24/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",January
1560,28,182,12/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33888,$133.78,March
1561,46,1545,28/12/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37220,"$1,215.34",December
1562,94,1619,07/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,37539,$641.64,September
1563,0,64,20/04/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659,$91.15,April
1564,74,3153,25/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,August
1565,46,1449,13/09/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",September
1566,23,2906,01/10/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,36334,$75.75,October
1567,100,282,22/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",40303,$152.55,October
1568,0,3081,17/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,33888,$57.73,March
1571,12,3199,30/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303,"$1,069.55",June
1572,86,1807,09/06/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560,$309.81,June
1573,0,2027,29/09/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880,$4.80,September
1574,35,1725,06/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,August
1576,0,2420,05/05/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560,$104.24,May
1577,93,2231,14/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,October
1578,27,3075,27/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37337,$110.81,February
1579,92,1026,26/05/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626,$155.65,May
1580,77,2598,02/02/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,February
1581,11,204,10/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298,$509.97,July
1582,59,2058,01/09/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626,$155.65,September
1583,55,545,16/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34586,"$1,295.43",May
1584,0,656,20/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,October
1585,40,596,06/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,October
1586,18,133,04/01/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34244,$143.82,January
1590,19,1316,11/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258,$114.93,April
1591,22,2251,07/06/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345,$143.82,June
1596,62,2604,05/10/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42145,$179.44,October
1597,50,2948,05/05/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,41009,$43.97,May
1599,53,3055,20/05/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,38647,$693.76,May
1601,69,1178,30/07/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,July
1602,48,1974,02/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,37220,$812.44,August
1603,11,3321,25/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34115,$195.34,September
1604,47,2944,23/02/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991,$189.28,February
1605,64,134,06/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879,$872.89,September
1606,40,1847,08/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,August
1607,61,349,30/01/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429,$64.51,January
1608,88,1884,05/01/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482,$817.36,January
1609,87,1241,18/09/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,34079,$471.60,September
1610,85,2260,13/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,December
1611,48,837,06/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41064,$812.44,June
1613,58,3461,07/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42172,$771.12,January
1615,69,3447,16/01/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,January
1616,3,3040,19/01/2017,TRUE,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37823,"$1,702.55",January
1618,66,2871,29/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,40303,$574.62,May
1621,14,1302,15/05/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",40303,$152.55,May
1623,81,2782,14/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429,$64.51,February
1624,53,207,15/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,March
1625,90,2610,09/09/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,September
1627,20,3156,31/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,January
1628,9,466,22/05/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216,$75.14,May
1629,78,2160,10/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37873,"$1,055.82",May
1630,91,1977,31/10/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,37874,$25.09,October
1631,22,3292,04/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,40670,$15.08,March
1633,7,3169,09/05/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38693,$745.94,May
1634,64,1103,06/02/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41047,$217.51,February
1635,15,830,01/05/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,May
1636,0,966,17/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696,$135.85,December
1637,35,2094,01/06/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527,$903.11,June
1639,69,1867,08/04/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,April
1640,45,307,08/08/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,August
1643,90,2867,26/09/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052,$437.46,September
1644,11,433,11/05/2017,TRUE,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298,$509.97,May
1645,23,450,09/10/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33552,$75.75,October
1646,16,523,16/04/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378,$182.81,April
1648,64,1866,05/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,36668,$872.89,October
1649,17,1756,25/08/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",August
1650,36,2322,11/04/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,39526,$437.46,April
1654,0,1972,05/10/2017,FALSE,Approved,,,,,571.27,,,$571.27,October
1657,70,704,11/10/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105,$198.29,October
1659,76,2869,29/04/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,April
1660,40,2907,03/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",June
1661,61,1713,07/09/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429,$64.51,September
1664,95,471,02/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,November
1665,0,1024,08/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,33888,$135.85,July
1666,18,883,27/01/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880,$143.82,January
1667,5,153,30/06/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659,$114.93,June
1668,18,1332,17/03/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,42404,$143.82,March
1670,29,1820,29/05/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696,$135.85,May
1673,83,3336,17/10/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367,"$1,408.91",October
1677,82,41,15/04/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226,$459.46,April
1678,48,1688,10/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,June
1679,24,3225,22/12/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670,$957.02,December
1680,5,3457,14/02/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784,$114.93,February
1681,0,2733,18/05/2017,FALSE,Approved,,,,,294.35,,,$294.35,May
1684,53,2714,22/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39880,$509.97,December
1686,68,322,03/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",April
1688,32,1806,07/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337,$431.33,September
1690,64,185,03/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879,$872.89,December
1691,0,3119,15/09/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,September
1693,70,3327,01/03/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105,$198.29,March
1694,97,3440,28/11/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458,$50.66,November
1696,11,2273,24/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,42560,$509.97,July
1697,56,2421,30/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,33259,$45.96,December
1699,27,168,16/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,41009,$110.81,August
1700,22,563,16/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42404,$15.08,May
1702,63,1074,08/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888,"$1,230.30",January
1705,59,712,15/08/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,August
1706,22,2504,21/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,March
1709,88,2107,27/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36367,$817.36,October
1712,82,1917,08/09/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533,$459.46,September
1713,41,1108,24/04/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560,$104.24,April
1714,73,1459,09/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",April
1716,93,1263,02/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,November
1720,36,1850,01/10/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427,"$1,215.34",October
1721,3,1317,19/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38991,"$1,702.55",November
1723,58,1870,22/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295,$771.12,November
1724,86,131,19/04/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698,$309.81,April
1727,74,1960,25/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455,$827.16,January
1728,20,480,13/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",36334,$195.34,December
1729,69,929,25/08/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,August
1730,96,3480,14/12/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,December
1731,55,358,21/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",October
1732,1,3243,11/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,35667,$448.68,May
1733,0,1879,13/11/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458,$50.66,November
1735,12,3167,11/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",May
1737,38,1077,25/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427,$751.02,December
1738,9,1098,04/10/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216,$75.14,October
1739,3,30,16/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784,"$1,702.55",June
1740,35,2159,20/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,February
1743,59,2061,20/08/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626,$155.65,August
1744,91,2616,08/01/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455,$128.46,January
1748,0,258,19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668,$43.97,April
1750,100,1021,28/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,October
1751,22,2730,21/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,November
1752,78,2769,16/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218,"$1,055.82",April
1753,0,925,25/07/2017,FALSE,Approved,,,,,149.3,,,$149.30,July
1755,63,2844,19/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,42145,"$1,383.61",May
1756,61,3083,21/01/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,36146,$14.23,January
1758,57,2388,08/03/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",March
1759,38,139,21/05/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,May
1760,86,1561,12/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,41434,$110.56,March
1761,40,1036,29/01/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,40672,$583.27,January
1764,8,454,08/03/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",37838,$187.39,March
1765,48,3431,03/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,November
1766,0,3483,04/09/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,41064,$104.24,September
1768,50,2052,07/02/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,35707,$43.97,February
1769,3,68,07/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40670,"$1,702.55",October
1770,9,3141,20/06/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,34586,$75.14,June
1771,87,228,12/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",October
1772,0,3112,29/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,36833,$110.56,January
1773,99,2019,12/08/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991,$189.28,August
1774,69,612,09/06/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,June
